0,0,0,0,0,-1.5707963267948966,0.7853981633974483,0
0.0,0.0,0.0,2.4524732320411726e-18,-0.08568602823081127,-1.4661390875461433,0.74270144148908546,-1.8891500109093725e-18
-4.8036495999251302e-08,7.5785931497620978e-06,1.3569428244224608e-07,-5.1193817267561903e-05,-0.16943464737656871,-1.3580121781508263,0.69538973586666319,9.7866749196387575e-10
-2.3301518211689756e-07,2.4488122234668005e-05,6.5808494487748655e-07,-0.00015043130893163263,-0.25231203646328093,-1.2454581826364761,0.64347287488601368,-7.5936257635495876e-07
-6.3216781756945527e-07,5.3318882535836159e-05,1.7848362796381803e-06,-0.00029471442124408211,-0.3351263637327902,-1.1275470111129768,0.5868084123444387,-2.8468803175012159e-06
-1.3097118737358581e-06,9.8020211318396226e-05,3.6962942831583081e-06,-0.00048115156515584679,-0.41876444780385658,-1.0029617890638154,0.52494713707444896,-6.6693433027713832e-06
-2.314990342895328e-06,0.0001649392415272866,6.5300107939577527e-06,-0.00070689822015647331,-0.50426916385290099,-0.86983673837319608,0.45704757193277473,-1.2506475550831559e-05
-3.6790936597718876e-06,0.00026503431949031385,1.0370867367898207e-05,-0.00096905643881972756,-0.59292897155380686,-0.72551681157696102,0.38172511091351119,-2.0533448267566358e-05
-5.4071833168634498e-06,0.00041907521656037839,1.5228714427101673e-05,-0.0012644592368647046,-0.68632601517159797,-0.56629649710972074,0.29683890756482262,-3.0838882779980116e-05
-7.4576569948236686e-06,0.00067127908033268581,2.0977771247725084e-05,-0.001589112300029846,-0.78593342288827139,-0.38783692446286755,0.19950626313644912,-4.3437463062377991e-05
-9.6793548804909367e-06,0.0011267348538206859,2.7174077570581287e-05,-0.0019366075898226965,-0.8895941917579796,-0.19152745668230031,0.088943088192419945,-5.8275162799683897e-05
-1.1688386353109292e-05,0.0019993351704734649,3.2697422319454569e-05,-0.0022956318363334168,-0.97182087228941261,-0.025853942370023003,-0.011868176168633449,-7.5219642729349898e-05
-1.3325448425901275e-05,0.003245301901140904,3.7080072577351807e-05,-0.0026640431929747686,-0.9833445188180252,-0.0018296621530506305,-0.041198676378068289,-9.4032751999958408e-05
-1.482753452557478e-05,0.004605035785817984,4.1005997078809333e-05,-0.0030497846955702314,-0.98227366748407874,-0.0054807767358263735,-0.05492873475801964,-0.00011447231541111079
-1.6087413147259947e-05,0.0060713665603388802,4.4159295387562197e-05,-0.0034509394140103317,-0.98362543823655046,-0.00473167456544611,-0.070131413789118094,-0.00013637544447882012
-1.6973473661824015e-05,0.0076432775522785714,4.6153333696373082e-05,-0.0038654183391171517,-0.98500154040926302,-0.00468561816023382,-0.084115877803887878,-0.00015956629639366987
-1.7340296365989008e-05,0.0093195583393696699,4.656143875274076e-05,-0.0042912255326333516,-0.98675722058446547,-0.0045380638633798591,-0.09734513851488831,-0.00018385776329250594
-1.702854217308546e-05,0.011099068711756985,4.4916566150570748e-05,-0.0047264395076897277,-0.98881616082631407,-0.0044105342059160028,-0.10978729716133596,-0.0002090549156741491
-1.5865516891141398e-05,0.01298067891032248,4.0712930084640665e-05,-0.0051692109970973236,-0.99116752236084182,-0.0042849880588293112,-0.12148414303154922,-0.00023495774737968184
-1.3665576536893912e-05,0.014963282046094635,3.3407172695628062e-05,-0.0056177579571963059,-0.99379149146058188,-0.0041635956335919575,-0.13246584455580573,-0.00026136345463711335
-1.0230570254188412e-05,0.017045794580520073,2.2419643938299591e-05,-0.0060703618365341829,-0.99667003166103429,-0.0040457715294427554,-0.14276317565585128,-0.00028806830648553421
-5.3502913204143381e-06,0.019227157466388603,7.1357061062589617e-06,-0.0065253643445755951,-0.99978545278466213,-0.003931322373014301,-0.15240581034113856,-0.00031486917985958622
1.1970566180738578e-06,0.021506336240636865,-1.3092916331277108e-05,-0.0069811647203725487,-1.0031206342093428,-0.00382003320020286,-0.16142252397599166,-0.00034156481457539247
9.6443776246540819e-06,0.023882320457132084,-3.8946740327749669e-05,-0.0074362174032517664,-1.0066590267945636,-0.0037117157377482132,-0.16984115365759722,-0.00036795683374062522
2.0235185038701848e-05,0.026354122546824812,-7.1137078953255453e-05,-0.0078890300369138869,-1.0103846754407666,-0.003606200253077365,-0.17768859407118526,-0.0003938505667459032
3.3223086334021641e-05,0.028920776221471493,-0.00011040454666794668,-0.0083381617468350367,-1.0142822331973764,-0.0035033341440273585,-0.18499079474523802,-0.00041905570542448596
4.8871251498664349e-05,0.031581334522173966,-0.00015751751588757984,-0.0087822216400933809,-1.0183369707134367,-0.0034029800006592837,-0.19177276219025574,-0.00044338681870054284
6.7451865555626821e-05,0.034334867604127961,-0.00021327052668120746,-0.0092198674842962763,-1.0225347811023089,-0.0033050139082652923,-0.19805856608987754,-0.00046666374681441139
8.9245566178461553e-05,0.037180460338559526,-0.00027848265241133755,-0.0096498045287556292,-1.026862180703535,-0.0032093239022309141,-0.20387134915964861,-0.00048871189279556162
0.00011454086763889107,0.040117209802769199,-0.00035399582494695939,-0.010070784436651242,-1.0313063061854926,-0.0031158085715220331,-0.20923334024179122,-0.00050936242609116817
0.00014363357255767925,0.043144222719599987,-0.00044067312375865809,-0.010481604301769412,-1.0358549084277624,-0.0030243758000264801,-0.21416587021630865,-0.00052845241099970411
0.00017682617311692996,0.046260612898631558,-0.00053939703374919598,-0.010881105727631877,-1.0404963436063512,-0.0029349416359999961,-0.2186893903232317,-0.00054582487071821529
0.00021442724353632118,0.049465498723062981,-0.00065106767709109073,-0.011268173950534428,-1.0452195618841005,-0.0028474292801012866,-0.22282349251113151,-0.0005613287962954451
0.00025675082571927158,0.052758000718629516,-0.00077660102464510131,-0.011641736991252276,-1.0500140940838265,-0.0027617681828302778,-0.22658693145121603,-0.00057481910853037182
0.00030411581004263538,0.056137239234023945,-0.00091692709272922035,-0.012000764823016154,-1.0548700366943415,-0.0026778932424987201,-0.22999764788317303,-0.00058615657981142533
